Inference for Stan model: anon_model_893ae0f30707a4f59ccad73c820dc14f.
4 chains, each with iter=36000; warmup=18000; thin=1; 
post-warmup draws per chain=18000, total post-warmup draws=72000.

               mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
numax[73]     51.53  2.2e-3   0.26  51.01  51.35  51.53  51.71  52.04  14759    1.0
numax[74]     45.61  2.5e-3   0.28  45.07  45.42  45.61   45.8  46.16  12658    1.0
numax[75]      53.9  2.4e-3   0.26  53.39  53.73   53.9  54.08  54.42  11987    1.0
numax[76]     50.47  2.9e-3   0.35  49.77  50.23  50.46   50.7  51.16  14844    1.0
numax[77]     70.97  3.3e-3   0.45  70.08  70.66  70.96  71.27  71.85  18254    1.0
numax[78]     48.67  3.2e-3   0.34  47.99  48.44  48.67   48.9  49.34  11759    1.0
numax[79]     57.67  2.9e-3   0.32  57.03  57.45  57.67  57.88   58.3  12607    1.0
numax[80]     51.53  2.1e-3   0.26  51.01  51.35  51.53  51.71  52.04  16434    1.0
numax[81]     94.37  3.5e-3   0.48  93.44  94.05  94.37   94.7  95.31  18576    1.0
numax[82]      93.5  2.0e-3   0.25  93.02  93.34   93.5  93.67  93.98  14894    1.0
numax[83]     56.06  2.6e-3   0.28  55.52  55.88  56.06  56.25  56.61  11829    1.0
numax[84]      45.7  3.4e-3   0.38  44.95  45.45   45.7  45.96  46.45  12179    1.0
numax[85]    100.62  4.2e-3   0.54  99.57 100.25 100.62 100.98 101.66  16353    1.0
numax[86]     46.22  9.1e-3   0.27  45.68  46.03  46.22   46.4  46.74  879.0   1.01
numax[87]     48.58  2.3e-3    0.3  47.99  48.38  48.58  48.79  49.18  17818    1.0
numax[88]     52.51  2.5e-3   0.29  51.93  52.31  52.51  52.71  53.08  13232    1.0
numax[89]    104.07  1.8e-3   0.24 103.61 103.91 104.07 104.23 104.53  18210    1.0
numax[90]     55.51  3.4e-3   0.37  54.78  55.26  55.51  55.76  56.23  11765    1.0
numax[91]      46.1  2.3e-3   0.28  45.55  45.91   46.1  46.28  46.64  14160    1.0
numax[92]     57.14  2.5e-3   0.32  56.51  56.92  57.14  57.35  57.77  15747    1.0
numax[93]     78.59  1.9e-3   0.23  78.14  78.43  78.58  78.74  79.03  13981    1.0
numax[94]     48.52  1.4e-3   0.17  48.18   48.4  48.52  48.63  48.86  15388    1.0
numax[95]      49.2  2.9e-3    0.4  48.41  48.93   49.2  49.47  49.98  19468    1.0
numax[96]     58.09  1.9e-3   0.24  57.63  57.94  58.09  58.25  58.56  15596    1.0
numax[97]     69.68  2.8e-3   0.43  68.83  69.39  69.68  69.97  70.53  23500    1.0
numax[98]     50.62  3.1e-3   0.37  49.88  50.37  50.62  50.87  51.35  14092    1.0
numax[99]    104.06  1.6e-3   0.24  103.6  103.9 104.06 104.22 104.52  20506    1.0
numax[100]    54.15  2.3e-3   0.28  53.59  53.96  54.15  54.34   54.7  14933    1.0
numax[101]    58.15  2.4e-3   0.28  57.61  57.97  58.15  58.34  58.69  13157    1.0
numax[102]    59.06  2.1e-3   0.25  58.57  58.89  59.06  59.22  59.54  14102    1.0
numax[103]    78.61  3.2e-3   0.43  77.78  78.32  78.61   78.9  79.45  17988    1.0
numax[104]    64.31  3.6e-3   0.38  63.57  64.06  64.31  64.56  65.05  10770    1.0
numax[105]    52.54  1.4e-3    0.2  52.15  52.41  52.54  52.68  52.93  20382    1.0
numax[106]    45.52  2.3e-3   0.29  44.95  45.32  45.52  45.72  46.09  16564    1.0
numax[107]    46.81  5.1e-3   0.28  46.26  46.62  46.81   47.0  47.36 2999.0   1.01
numax[108]    69.29  2.2e-3   0.25   68.8  69.12  69.29  69.46  69.78  13302    1.0
numax[109]     68.8  3.3e-3   0.47   67.9  68.49   68.8  69.12  69.72  20230    1.0
numax[110]    48.71  2.1e-3   0.26   48.2  48.54  48.71  48.89  49.22  14772    1.0
numax[111]     46.8  1.7e-3   0.24  46.34  46.64   46.8  46.96  47.27  19253    1.0
numax[112]    70.45  3.3e-3   0.39  69.69  70.19  70.45  70.71  71.21  14056    1.0
numax[113]    58.46  2.8e-3   0.35  57.78  58.23  58.46   58.7  59.15  14978    1.0
numax[114]     62.0  2.4e-3   0.26   61.5  61.83   62.0  62.18  62.51  11642    1.0
numax[115]    45.29  2.3e-3   0.25   44.8  45.12  45.29  45.46  45.77  11838    1.0
numax[116]    99.55  3.9e-3   0.54   98.5  99.19  99.56  99.92  100.6  19032    1.0
numax[117]    50.47  2.9e-3   0.35  49.77  50.23  50.47   50.7  51.16  15231    1.0
numax[118]    45.75  1.8e-3   0.24  45.29  45.59  45.75  45.91  46.21  17072    1.0
numax[119]   103.94  4.6e-3   0.53 102.89 103.58 103.94  104.3 104.98  13525    1.0
numax[120]    77.91  6.2e-3   0.65  76.64  77.47  77.91  78.35  79.19  10997    1.0
numax[121]    85.45  2.9e-3   0.43  84.61  85.16  85.45  85.74  86.28  21422    1.0
numax[122]    50.51  1.4e-3   0.21  50.11  50.37  50.51  50.65  50.92  20607    1.0
numax[123]    87.12  5.2e-3   0.61  85.91   86.7  87.12  87.53  88.31  13920    1.0
numax[124]    80.84  2.4e-3   0.31  80.23  80.63  80.84  81.06  81.46  17812    1.0
numax[125]    53.61  1.9e-3   0.22  53.18  53.46  53.61  53.75  54.03  13159    1.0
numax[126]    61.15  3.8e-3   0.43   60.3  60.86  61.15  61.44  61.99  12815    1.0
numax[127]     64.9  3.1e-3    0.4  64.13  64.63   64.9  65.17  65.68  16045    1.0
numax[128]     47.8  2.4e-3   0.32  47.17  47.59   47.8  48.02  48.44  18835    1.0
numax[129]    61.81  3.3e-3    0.4  61.03  61.54  61.81  62.08  62.58  14106    1.0
numax[130]    45.02  2.9e-3   0.39  44.26  44.76  45.02  45.29  45.79  18051    1.0
numax[131]    85.37  4.1e-3   0.52  84.36  85.02  85.37  85.72  86.38  15514    1.0
numax[132]    52.81  3.7e-3   0.39  52.04  52.55  52.81  53.08  53.58  11172    1.0
numax[133]    75.53  3.0e-3   0.34  74.86   75.3  75.53  75.75   76.2  12822    1.0
numax[134]    76.39  3.3e-3   0.43  75.55   76.1  76.38  76.68  77.24  17276    1.0
numax[135]    78.61  3.2e-3   0.43  77.77  78.32  78.61  78.89  79.44  18318    1.0
numax[136]    50.47  2.9e-3   0.35  49.78  50.23  50.47  50.71  51.15  15047    1.0
numax[137]    93.62  2.8e-3   0.41  92.82  93.34  93.62  93.89  94.41  20780    1.0
numax[138]    70.97  3.2e-3   0.45  70.09  70.67  70.97  71.27  71.86  19486    1.0
numax[139]    67.84  3.2e-3   0.42  67.03  67.56  67.84  68.12  68.64  16847    1.0
numax[140]    62.63    0.01   0.89  60.91  62.02  62.62  63.23  64.38 6886.0    1.0
numax[141]    88.75  1.3e-3   0.19  88.37  88.62  88.75  88.88  89.13  22312    1.0
numax[142]    45.03  3.0e-3   0.39  44.26  44.76  45.03  45.29  45.79  16626    1.0
numax[143]    45.52  2.3e-3    0.3  44.94  45.32  45.52  45.72   46.1  17136    1.0
numax[144]    94.77  3.1e-3   0.36  94.06  94.53  94.77  95.02  95.47  13475    1.0
numax[145]    70.45  3.4e-3   0.39   69.7  70.19  70.45  70.71  71.22  13193    1.0
numax[146]    89.64  3.5e-3    0.4  88.86  89.37  89.64  89.91  90.42  12617    1.0
numax[147]    52.52  2.7e-3   0.29  51.94  52.32  52.52  52.71  53.09  12066    1.0
numax[148]   103.32  2.6e-3   0.34 102.66 103.09 103.32 103.55 103.99  16627    1.0
numax[149]    50.21  1.8e-3   0.26   49.7  50.04  50.21  50.38  50.71  20942    1.0
numax[150]    69.67  2.8e-3   0.43  68.82  69.38  69.68  69.96  70.53  23312    1.0
numax[151]     46.6  2.4e-3   0.32  45.98  46.39   46.6  46.82  47.22  17845    1.0
numax[152]    47.72  1.6e-3    0.2  47.32  47.58  47.72  47.85  48.11  16038    1.0
numax[153]    47.56  5.1e-3   0.49   46.6  47.23  47.56  47.89  48.52 9123.0    1.0
numax[154]    60.31  3.1e-3   0.43  59.46  60.02  60.31  60.59  61.15  19107    1.0
numax[155]    57.13  2.6e-3   0.32   56.5  56.91  57.13  57.35  57.76  15489    1.0
numax[156]    73.06  2.2e-3   0.28  72.52  72.87  73.06  73.24   73.6  16277    1.0
numax[157]    60.31  3.2e-3   0.43  59.46  60.02  60.31   60.6  61.15  18506    1.0
numax[158]    73.08  3.4e-3   0.33  72.42  72.85  73.08  73.31  73.73 9872.0    1.0
numax[159]    67.66  5.4e-3   0.53  66.62  67.31  67.67  68.02   68.7 9715.0    1.0
numax[160]    55.48  3.2e-3   0.36  54.78  55.24  55.48  55.73  56.19  12924    1.0
numax[161]    69.79  3.1e-3   0.41  68.99  69.51  69.79  70.06  70.58  16957    1.0
numax[162]    67.84  3.2e-3   0.42  67.01  67.55  67.84  68.12  68.66  17887    1.0
numax[163]    56.42  5.1e-3   0.51  55.42  56.07  56.42  56.76  57.42  10166    1.0
numax[164]    78.62  3.3e-3   0.43  77.77  78.33  78.61   78.9  79.46  17045    1.0
numax[165]    62.11  1.9e-3   0.24  61.65  61.95  62.11  62.27  62.58  15981    1.0
numax[166]    48.39  2.4e-3   0.32  47.76  48.18  48.39   48.6  49.01  17014    1.0
numax[167]    73.06  2.1e-3   0.27  72.52  72.87  73.06  73.24   73.6  16602    1.0
numax[168]    61.14  2.1e-3   0.29  60.58  60.95  61.14  61.33   61.7  18621    1.0
numax[169]    57.66  3.1e-3   0.32  57.02  57.44  57.66  57.88   58.3  11279    1.0
numax[170]    56.82  6.2e-3   0.59  55.68  56.42  56.82  57.22  57.98 9039.0    1.0
numax[171]     57.6  3.0e-3   0.38  56.86  57.34   57.6  57.86  58.35  16033    1.0
numax[172]    104.8  5.1e-3   0.58 103.66 104.41  104.8 105.19 105.94  13037    1.0
numax[173]    48.55  2.3e-3   0.27  48.02  48.37  48.55  48.74  49.09  14030    1.0
numax[174]    70.96  3.2e-3   0.45   70.1  70.66  70.96  71.27  71.84  19270    1.0
numax[175]    46.37  3.8e-3   0.45   45.5  46.07  46.37  46.68  47.27  13818    1.0
numax[176]    47.85  3.0e-3   0.32  47.22  47.63  47.85  48.07  48.48  11703    1.0
numax[177]    68.99  4.1e-3    0.4  68.21  68.72  68.99  69.25  69.77 9248.0    1.0
numax[178]    80.15  3.7e-3    0.4  79.36  79.88  80.15  80.42  80.93  11705    1.0
numax[179]    56.99    0.03   0.46  56.09  56.68  56.99   57.3  57.88  266.0   1.02
numax[180]    47.65  4.4e-3   0.48  46.71  47.32  47.65  47.97   48.6  11762    1.0
phi[1]         1.18  3.2e-3   0.24   0.74   1.02   1.17   1.32   1.67 5561.0    1.0
phi[2]         0.89  4.1e-3   0.35   0.26   0.63   0.87   1.13    1.6 7381.0    1.0
phi[3]         0.64  3.5e-3   0.39  -0.07   0.37   0.62   0.89   1.46  12532    1.0
phi[4]         1.94  5.2e-3    0.3   1.51   1.74   1.88   2.05   2.74 3279.0    1.0
phi[5]         2.14    0.03   0.84   0.28    1.9    2.4   2.71   3.23  991.0   1.01
phi[6]         1.66  3.1e-3   0.38   0.99   1.39   1.64    1.9   2.45  14905    1.0
phi[7]         1.53    0.01   0.37   0.84   1.28   1.51   1.75   2.31  769.0    1.0
phi[8]         1.84  2.3e-3   0.25   1.36   1.68   1.84   2.01   2.32  11010    1.0
phi[9]         2.23  2.3e-3   0.26   1.68   2.06   2.24   2.41   2.69  12381    1.0
phi[10]        0.75  2.0e-3   0.23   0.31   0.59   0.74    0.9   1.23  12961    1.0
phi[11]        1.64  5.2e-3   0.43   1.03   1.35   1.55   1.84   2.72 6870.0    1.0
phi[12]       -0.18  2.4e-3   0.27  -0.67  -0.36  -0.19-3.5e-3   0.38  12763    1.0
phi[13]        1.18  3.5e-3   0.24   0.74   1.02   1.17   1.33   1.67 4747.0    1.0
phi[14]        2.14    0.01   0.54   1.53   1.81   1.97   2.22   3.61 1803.0    1.0
phi[15]         1.6  1.5e-3   0.19   1.23   1.47    1.6   1.72   1.96  15181    1.0
phi[16]        1.24  2.3e-3   0.26   0.75   1.05   1.23   1.41   1.78  13748    1.0
phi[17]        0.93  1.2e-3   0.16    0.6   0.82   0.93   1.04   1.25  17299    1.0
phi[18]        1.33  1.7e-3   0.17   0.99   1.22   1.33   1.45   1.68  10368    1.0
phi[19]        1.81  1.6e-3   0.18   1.46   1.69   1.81   1.93   2.16  12881    1.0
phi[20]        1.83  1.4e-3   0.16   1.52   1.71   1.82   1.93   2.16  14280    1.0
phi[21]        2.23  2.3e-3   0.23   1.76   2.08   2.23   2.38   2.67  10665    1.0
phi[22]        2.26  1.4e-3   0.15   1.97   2.16   2.26   2.36   2.56  11206    1.0
phi[23]         0.9  2.3e-3   0.28   0.35   0.71    0.9   1.09   1.45  14319    1.0
phi[24]        2.57  1.8e-3    0.2   2.16   2.44   2.58   2.71   2.95  13083    1.0
phi[25]        0.83  1.8e-3    0.2   0.43   0.69   0.83   0.96   1.22  12363    1.0
phi[26]        0.78  6.6e-3   0.48   0.15   0.47   0.67   0.95    2.1 5249.0    1.0
phi[27]        1.97  2.7e-3   0.26   1.45   1.79   1.97   2.14   2.48 9300.0    1.0
phi[28]        0.63  2.4e-3   0.29   0.07   0.44   0.63   0.82    1.2  13930    1.0
phi[29]        0.58  2.6e-3   0.31 5.2e-3   0.36   0.56   0.78   1.22  14793    1.0
phi[30]        1.86  3.3e-3   0.29    1.3   1.65   1.87   2.07   2.39 7692.0    1.0
phi[31]        0.54  2.5e-3    0.3-2.5e-3   0.33   0.52   0.73   1.19  14246    1.0
phi[32]        1.83    0.23   0.92   0.93   1.38   1.59   1.82   4.66   15.0   1.32
phi[33]        0.54  2.2e-3   0.26   0.03   0.37   0.55   0.72   1.05  14404    1.0
phi[34]        0.71  2.8e-3   0.29   0.19   0.52   0.69   0.89   1.34  10437    1.0
phi[35]       -0.47  3.1e-3   0.34  -1.15  -0.69  -0.47  -0.25   0.18  12381    1.0
phi[36]        0.02  1.7e-3   0.21  -0.41  -0.12   0.02   0.16   0.41  15954    1.0
phi[37]        2.51  2.3e-3   0.24   2.01   2.37   2.52   2.68   2.97  11044    1.0
phi[38]        2.07  1.4e-3   0.14   1.79   1.97   2.07   2.17   2.35  10691    1.0
phi[39]        1.46  2.0e-3   0.22   1.04   1.31   1.45    1.6   1.89  12116    1.0
phi[40]        1.82  2.2e-3   0.23   1.39   1.66   1.81   1.97   2.29  10915    1.0
phi[41]        0.78  2.1e-3   0.22   0.35   0.63   0.78   0.93   1.22  10843    1.0
phi[42]        1.94  1.4e-3   0.16   1.63   1.83   1.94   2.04   2.25  12856    1.0
phi[43]        1.22  5.5e-3   0.43   0.52    0.9   1.15   1.49   2.18 6198.0    1.0
phi[44]        1.61  7.3e-3   0.39   1.04   1.36   1.55   1.76   2.77 2899.0    1.0
phi[45]        1.77  2.0e-3   0.21   1.38   1.62   1.76    1.9    2.2  10795    1.0
phi[46]        1.51  2.5e-3   0.22   1.12   1.35   1.49   1.65   1.96 7558.0    1.0
phi[47]         1.7  2.1e-3   0.27   1.19   1.52   1.69   1.88   2.26  16476    1.0
phi[48]        0.63  2.6e-3   0.29   0.07   0.44   0.63   0.82    1.2  12676    1.0
phi[49]        1.55    0.01   0.45   0.81   1.28   1.53   1.78   2.38  984.0    1.0
phi[50]        0.11  2.1e-3   0.24  -0.38  -0.05   0.11   0.27   0.57  13504    1.0
phi[51]        1.94  2.1e-3   0.22    1.5   1.79   1.94   2.09   2.37  10903    1.0
phi[52]         1.6  2.5e-3   0.23   1.13   1.45    1.6   1.76   2.05 8746.0    1.0
phi[53]        0.13  3.7e-3    0.4  -0.66  -0.14   0.14   0.41   0.91  11982    1.0
phi[54]        1.01  2.0e-3   0.22    0.6   0.86    1.0   1.15   1.46  12313    1.0
phi[55]        1.55    0.01   0.45   0.81   1.28   1.53   1.78   2.39 1509.0    1.0
phi[56]        2.11  1.9e-3   0.19   1.76   1.99   2.11   2.24   2.49 9391.0    1.0
phi[57]        1.89  1.8e-3    0.2   1.51   1.75   1.88   2.02   2.31  13471    1.0
phi[58]        1.64  4.7e-3   0.42   0.71   1.39    1.7   1.94   2.34 8233.0    1.0
phi[59]        2.61  2.5e-3   0.27   2.14   2.42   2.59   2.77    3.2  11591    1.0
phi[60]        1.49  2.2e-3   0.22   1.06   1.34   1.49   1.64   1.92  10224    1.0
phi[61]        1.92  2.4e-3   0.28   1.37   1.73   1.92    2.1   2.48  13160    1.0
phi[62]        0.26  2.2e-3   0.26  -0.24   0.09   0.26   0.44   0.78  13851    1.0
phi[63]        0.63  2.5e-3   0.29   0.07   0.44   0.63   0.82    1.2  13309    1.0
phi[64]        2.23  2.3e-3   0.26   1.67   2.06   2.24   2.41   2.69  12253    1.0
phi[65]       -0.62    0.27   3.57  -5.63  -4.34  -0.08   1.96   5.97  174.0   1.04
phi[66]        2.22  2.3e-3   0.26   1.67   2.06   2.24   2.41   2.69  12616    1.0
phi[67]        0.28  2.2e-3   0.26  -0.21   0.11   0.28   0.45    0.8  14228    1.0
phi[68]        2.11  1.4e-3   0.15   1.83   2.01   2.11   2.21   2.44  12234    1.0
phi[69]        1.61  3.6e-3   0.34   0.98   1.38   1.59   1.82   2.32 9327.0    1.0
phi[70]        1.84  2.3e-3   0.24   1.36   1.68   1.85   2.01   2.32  11243    1.0
phi[71]        1.81  1.6e-3   0.19   1.45   1.68   1.81   1.94    2.2  14454    1.0
phi[72]        1.76  1.5e-3   0.18    1.4   1.63   1.76   1.88   2.11  14614    1.0
phi[73]         1.6  1.5e-3   0.19   1.22   1.47    1.6   1.72   1.97  15267    1.0
phi[74]        1.84  2.6e-3   0.25   1.33   1.68   1.85    2.0    2.3 9026.0    1.0
phi[75]        2.09  1.8e-3    0.2   1.72   1.96   2.09   2.22   2.51  12495    1.0
phi[76]        0.63  2.5e-3   0.29   0.07   0.44   0.63   0.82    1.2  13248    1.0
phi[77]        0.13  3.6e-3    0.4  -0.65  -0.14   0.14    0.4    0.9  12140    1.0
phi[78]       -1.64    0.39   3.59  -6.14   -5.5   0.08   0.79   6.02   84.0   1.02
phi[79]         1.9  2.5e-3   0.23   1.45   1.74    1.9   2.06   2.36 8884.0    1.0
phi[80]         1.6  1.5e-3   0.19   1.22   1.47    1.6   1.72   1.97  15882    1.0
phi[81]        1.35  1.8e-3   0.21   0.94   1.21   1.35   1.49   1.77  14283    1.0
phi[82]         2.1  1.0e-3   0.13   1.86   2.02    2.1   2.19   2.35  15717    1.0
phi[83]        1.94  1.5e-3   0.16   1.63   1.83   1.94   2.04   2.25  11789    1.0
phi[84]         0.9  2.3e-3   0.28   0.36   0.71    0.9   1.09   1.46  14309    1.0
phi[85]         1.6  4.4e-3   0.31   0.87   1.43   1.64   1.81   2.08 4845.0    1.0
phi[86]        1.75    0.14   0.42   1.02   1.45   1.73   2.03   2.63    9.0   1.14
phi[87]        0.63  1.8e-3   0.23   0.19   0.48   0.63   0.78   1.09  16522    1.0
phi[88]        1.11  1.7e-3    0.2   0.72   0.97   1.11   1.24   1.51  14601    1.0
phi[89]        2.11  1.4e-3   0.16   1.83   2.01   2.11   2.21   2.44  12311    1.0
phi[90]        0.78  2.1e-3   0.22   0.34   0.63   0.78   0.93   1.21  11311    1.0
phi[91]         1.6  6.6e-3   0.38   1.03   1.36   1.54   1.75   2.71 3327.0    1.0
phi[92]        1.32  2.4e-3   0.28   0.79   1.13   1.31    1.5   1.87  13560    1.0
phi[93]        2.01  9.7e-4   0.13   1.75   1.92   2.01   2.09   2.27  18432    1.0
phi[94]        1.36  7.6e-3    0.5    0.6   0.97   1.24   1.76   2.38 4305.0    1.0
phi[95]       -0.06  7.2e-3   0.42  -0.64  -0.31  -0.13   0.08   1.24 3414.0    1.0
phi[96]        1.92  4.7e-3   0.28   1.51   1.74   1.87   2.03   2.71 3699.0    1.0
phi[97]        0.92    0.01   0.79  -0.32   0.19   0.91   1.61    2.3 4917.0    1.0
phi[98]        0.76  2.0e-3   0.23   0.31    0.6   0.76   0.92   1.22  12945    1.0
phi[99]        2.11  1.4e-3   0.16   1.83   2.01   2.11   2.21   2.44  12745    1.0
phi[100]       2.76  2.1e-3   0.25   2.25    2.6   2.77   2.94   3.24  14834    1.0
phi[101]       2.41    0.02   0.42   1.95   2.19   2.33   2.49   4.12  315.0   1.01
phi[102]       1.86  1.4e-3   0.17   1.53   1.75   1.87   1.98   2.19  14135    1.0
phi[103]       1.34  2.0e-3   0.24   0.87   1.18   1.34    1.5    1.8  13972    1.0
phi[104]       1.91  3.2e-3   0.36   1.21   1.66    1.9   2.15   2.64  12554    1.0
phi[105]       1.57  5.2e-3   0.25   1.23   1.43   1.54   1.67   2.09 2271.0    1.0
phi[106]       1.39    0.01    0.8   0.17   0.66   1.32   2.15   2.71 4357.0    1.0
phi[107]      -0.52    0.86   2.91   -6.2  -0.85  -0.39   0.08    6.0   11.0   1.79
phi[108]       2.22  1.2e-3   0.16    1.9   2.11   2.22   2.32   2.53  17292    1.0
phi[109]       1.25  4.0e-3   0.37   0.63    1.0   1.22   1.47   2.07 8188.0    1.0
phi[110]        1.7  2.1e-3   0.27   1.19   1.52   1.69   1.87   2.25  15937    1.0
phi[111]       1.02  2.2e-3   0.29   0.47   0.83   1.02   1.21   1.59  16364    1.0
phi[112]       1.87  2.2e-3   0.24   1.42   1.71   1.87   2.03   2.36  11465    1.0
phi[113]       2.11    0.06   0.79   0.56   1.92   2.41   2.66   3.05  194.0   1.01
phi[114]       2.24  1.9e-3   0.19   1.85   2.11   2.24   2.36    2.6 9451.0    1.0
phi[115]       1.54  1.9e-3    0.2   1.15   1.41   1.54   1.67   1.92  10431    1.0
phi[116]       2.34  3.7e-3   0.36   1.69   2.11   2.33   2.57   3.04 9354.0    1.0
phi[117]       0.63  2.5e-3   0.29   0.07   0.44   0.63   0.82   1.19  13171    1.0
phi[118]       1.89    0.01   0.41   1.39   1.65    1.8   1.98   3.24 1550.0    1.0
phi[119]       2.28  2.0e-3   0.24   1.82   2.12   2.28   2.44   2.75  14500    1.0
phi[120]       1.92  2.3e-3   0.26   1.45   1.74   1.91   2.08   2.46  12460    1.0
phi[121]      -0.18    0.25   3.62  -5.49  -4.27   1.27   2.03   6.04  216.0   1.02
phi[122]       1.71    0.02   0.34   1.27   1.53   1.68   1.83   2.21  503.0   1.01
phi[123]       3.25  3.8e-3    0.4   2.45    3.0   3.26   3.52   4.03  11231    1.0
phi[124]       1.73  1.8e-3   0.22   1.31   1.59   1.73   1.87   2.16  14897    1.0
phi[125]       1.73  1.3e-3   0.14   1.45   1.63   1.73   1.82   2.01  11906    1.0
phi[126]       0.77  2.7e-3    0.3    0.2   0.57   0.76   0.96   1.37  12625    1.0
phi[127]       1.72  3.8e-3   0.26   1.25   1.54    1.7   1.87   2.25 4632.0    1.0
phi[128]       0.94  2.6e-3   0.31   0.35   0.73   0.93   1.14   1.57  14653    1.0
phi[129]       1.08  2.0e-3   0.22   0.63   0.93   1.09   1.24   1.51  13244    1.0
phi[130]       0.19  4.7e-3   0.45   -0.6  -0.15   0.16   0.51   1.08 9226.0    1.0
phi[131]       1.18  2.5e-3   0.25   0.69   1.01   1.18   1.35   1.69  10482    1.0
phi[132]       0.85  2.4e-3   0.26   0.35   0.67   0.85   1.02   1.38  11780    1.0
phi[133]       2.41  1.6e-3   0.18   2.06   2.28    2.4   2.53   2.78  13828    1.0
phi[134]        0.8  2.9e-3   0.32   0.16   0.59    0.8   1.01   1.43  12570    1.0
phi[135]       1.34  2.0e-3   0.24   0.85   1.18   1.34    1.5    1.8  13642    1.0
phi[136]       0.63  2.5e-3   0.29   0.07   0.44   0.63   0.82    1.2  12989    1.0
phi[137]       0.46  7.1e-3   0.58  -0.37   0.06   0.34   0.75   1.87 6709.0    1.0
phi[138]       0.13  3.8e-3    0.4  -0.65  -0.14   0.13    0.4   0.91  11113    1.0
phi[139]      -2.36    0.86   3.23  -6.21  -5.75  -2.38   0.45   3.42   14.0   1.44
phi[140]       1.58  3.2e-3   0.26   1.07    1.4   1.57   1.75   2.09 6643.0    1.0
phi[141]       2.27  2.2e-3   0.24   1.83   2.11   2.26   2.43   2.76  11250    1.0
phi[142]        0.2  4.4e-3   0.45  -0.59  -0.13   0.18   0.53   1.09  10206    1.0
phi[143]       1.38    0.01    0.8   0.18   0.66   1.29   2.14   2.72 4196.0    1.0
phi[144]       2.26  1.4e-3   0.15   1.97   2.16   2.26   2.36   2.56  12141    1.0
phi[145]       1.87  2.2e-3   0.24   1.42   1.71   1.87   2.03   2.36  11784    1.0
phi[146]       1.89  2.4e-3   0.26   1.36   1.72   1.89   2.06   2.37  11045    1.0
phi[147]       1.11  2.2e-3   0.21   0.73   0.98   1.11   1.25   1.52 8504.0    1.0
phi[148]       1.41  1.7e-3    0.2   1.04   1.27    1.4   1.54   1.84  14371    1.0
phi[149]       1.22  5.8e-3   0.43   0.52    0.9   1.15   1.49   2.18 5634.0    1.0
phi[150]       0.93    0.01   0.79  -0.33   0.21   0.93    1.6   2.31 4891.0    1.0
phi[151]       0.29  2.0e-3   0.26  -0.21   0.11   0.28   0.46   0.81  16266    1.0
phi[152]       2.05  3.9e-3   0.32   1.55   1.83    2.0   2.22   2.83 6899.0    1.0
phi[153]       0.12  2.7e-3   0.29  -0.44  -0.08   0.11   0.31   0.69  11487    1.0
phi[154]       0.05  3.7e-3   0.33  -0.56  -0.17   0.04   0.25    0.7 7698.0    1.0
phi[155]       1.31  2.4e-3   0.28   0.79   1.13   1.31    1.5   1.88  13755    1.0
phi[156]       1.99  1.4e-3   0.17   1.67   1.88   1.99    2.1   2.32  13679    1.0
phi[157]       0.05  3.3e-3   0.32  -0.55  -0.16   0.04   0.25    0.7 9408.0    1.0
phi[158]       2.27  1.5e-3   0.16   1.96   2.17   2.27   2.38   2.59  10975    1.0
phi[159]       1.86  2.8e-3   0.29   1.31   1.66   1.86   2.05   2.44  10647    1.0
phi[160]       1.74  2.1e-3   0.23   1.31   1.58   1.73   1.89    2.2  11671    1.0
phi[161]       1.91  1.9e-3   0.21   1.51   1.78   1.91   2.05   2.32  12003    1.0
phi[162]      -1.13     1.0   3.02  -6.18   -5.1   0.23   0.67   3.58    9.0   1.44
phi[163]       0.32  2.9e-3   0.29  -0.25   0.13   0.33   0.52    0.9  10275    1.0
phi[164]       1.34  2.1e-3   0.24   0.86   1.18   1.34    1.5   1.81  13128    1.0
phi[165]       1.89  1.7e-3    0.2   1.51   1.75   1.88   2.02    2.3  14527    1.0
phi[166]       1.74  8.6e-3   0.44   0.63   1.53    1.8   2.03   2.45 2563.0    1.0
phi[167]       1.99  1.4e-3   0.17   1.66   1.88   1.99    2.1   2.32  13514    1.0
phi[168]       1.13  4.0e-3   0.29   0.66   0.95    1.1   1.27   1.84 5057.0    1.0
phi[169]        1.9  2.6e-3   0.24   1.45   1.74    1.9   2.06   2.37 8153.0    1.0
phi[170]       1.33    0.32   1.32  -0.09   0.53   0.93   1.41   4.77   17.0   1.28
phi[171]       0.88  1.8e-3   0.23   0.44   0.72   0.88   1.03   1.33  15772    1.0
phi[172]       1.47  2.3e-3   0.27   0.99   1.29   1.45   1.63   2.06  13822    1.0
phi[173]       2.47  2.0e-3   0.23   2.02   2.32   2.47   2.62    2.9  12939    1.0
phi[174]       0.13  3.5e-3    0.4  -0.64  -0.14   0.13    0.4   0.91  12843    1.0
phi[175]       0.64  3.7e-3   0.39  -0.06   0.38   0.62   0.88   1.47  10797    1.0
phi[176]       1.95    0.03   0.43   1.45   1.73   1.88   2.05   3.58  283.0   1.01
phi[177]       2.11  1.9e-3   0.19   1.76   1.99   2.11   2.23   2.48 9368.0    1.0
phi[178]       2.56  1.6e-3   0.19    2.2   2.43   2.56   2.69   2.93  13279    1.0
